135	想问丽江飞西安天津航空公司可以免费托运行李
79	你好，酒水托运
18	请问从胡志明市到广州白云机场，托运一件行李不超5KG需要出拖运费吗？
79	防晒喷雾可以托运吗？
13	可以带移动电源？
13	行李箱可以放充电器吗
13	请问玻璃小瓶装的口服液药能不能随身携带，共计240毫升
18	国际航班免费托运行李重量
13	可以带照相机上飞机吗
13	2万毫安的充电宝能带上飞机吗？
77	买行李额
106	请问办理手机值机，还可以到机场托运行李吗？
79	玉器能托运吗？
13	国内航班可以带小型植物吗？多肉？
13	充电宝可随身携带吗
13	电钢琴可以随身携带上飞机吗
18	托运不能超过多少
13	奶粉带上飞机需要打开查验吗
77	二十斤可以带吗
79	笔记本电脑把电池拆下来之后可以托运吗
77	20寸拉杆箱能随身携带上飞机吗
13	一盒杨梅飞机能带吗？
13	药品能带上飞机吗
135	中国国际航空公司国际航班行李限额多少公斤啊
77	两个人的行李额度可以放在一起用吗
12	什么不能托运
77	请问经济舱可以同时携带背包和行李箱登机吗
106	办了值机以后要托运行李，还是要先去换登机牌是吗
13	橄榄菜可以带吗
13	请问腊肉可以带上飞机吗
13	洗面奶多少克都可以带吗
18	免费拖运行李的重量是多少？
65	请问只有免费托运行李额没有免费手提行李额
13	粉底液能不能直接带上飞机
13	活络油可以带吗
77	飞机自带行李规定了带洗面奶等的数量吗？
77	登记行李限额多少
13	充电宝可以带多少毫安的
134	小孩儿玩具可以带上飞机吗？
259	22寸行李箱需要托运吗
79	手机可以托运吗
13	托运酒数量有什么限制？
135	海南航空柏林飞北京可以托运多重的行李
77	手提行李限额吗
79	卷发棒可以随行李托运吗
65	没有免费行李额，那20村箱子能自己带着上飞机吗
13	电池可以带上飞机吗
79	请问由重庆飞北京航班可以托运酒吗
65	自己买行李额多少钱
77	南苑机场行李有什么要求
138	去哪托运行李
77	行李限额
77	登记行李箱是多少寸
65	国泰航空行李托运超重多少钱一斤
79	你好，小横，托运瓶装洗发水500ml，可以吗？
13	飞机上能不能带水果？
79	宠物托运
13	防晒喷雾可随身携带吗？
13	膏状药可以携带吗
18	航班免费托运行李多少斤
79	蚊香液可以托运吗
135	请问北部湾航空行礼多少公斤内免费
13	这个人可以携带两个充电宝吗
13	水果拼盘可以带上飞机吗
13	乌龟能携带吗
13	乌龟可以携带吗
18	可以免费托运吗
12	什么东西不能托运
79	笔记本电脑可以托运吗？
65	无免费托运额的机票，托运要多少钱一公斤
77	我有二十斤蜂蜜可以带上飞机吗
106	请问 在这个APP值机后 到机场还能办理托运行李吗
79	针线 剪刀可以托运吗
13	我拿两瓶酒在箱子里没有问题
79	打火机能托运吗
79	托运宠物
13	小米充电宝可以带上飞机吗
13	你好，我的充电宝20000mAh，可以上飞机吗？
13	可以带充电宝吗？
13	请问参团境外游可以网上选座吗？怎么选？另外自热饭可以带上飞机吗？
79	你好，化妆品水乳液超过100ml 是需要托运么
18	国际行李托运可以多少重量
13	托运对液体的要求
13	电子烟能带上飞机吗？
13	你好，请问生鸡蛋可以带上飞机么
13	50毫升的铁皮补水喷雾可以带上飞机吗
77	行李箱的大小有规定吗？
13	不是免税店的香烟也可以带么？
13	充电宝可以携带多少毫安的
13	周黑鸭可以随身携带上飞机吗
134	刺猬是不可以的对嘛
13	有汤的小龙虾尾可以带上飞机吗
79	托运可以带液体多少毫升
79	化妆品托运
135	国航国际航班免费托运行李重量
12	可以带上飞机的东西
79	充电的小电风扇和剃须刀可以托运吗
13	充电宝能带吗
13	液体可以上飞机吗
79	酒可以托运吗？
18	无免费托运行李额是什么意思
77	可以带大书包吗
13	100ml不透明的防晒霜可以直接带上飞机吗
79	可以托运液体防晒霜之类的吗
106	电子值机要办理托运
134	小孩的滑板车能带上飞机吗？
13	带吃的东西能过安检不
79	冻海鲜办托运怎么包装
13	水可以带吗
79	护肤品150ml 可以托运吗？
13	鸡可以带上飞机吗
79	托运可以带水乳么
13	液体药水有什么限制吗
13	电动牙刷可以直接带上飞机吗
18	你好我有两个旅行箱一个背包可以免费托运吗
13	你好，我的化妆品小样一共有6样，请问可以带上飞机吗？
79	你好，喷雾可以托运吗
13	请问女士化妆品洗面奶可以带按压泡沫式的了吗
13	请问行李箱可以放泡沫状的浴液或洁面吗？
13	电动剃须刀可以随身携带登机吗？
18	托运行李额度
13	你好，我有一个小米移动电源，20000毫安，能带上飞机不
13	20800毫安的充电宝可以带上飞机吗
13	请问，吉利手动剃须刀（多刀头，可以换刀头的那种），可以随身带上飞机吗
79	游戏机可以托运吗
13	请问尖头的镊子可以带上飞机吗
106	网上值机可以行李托运吗
13	可以带两个充电宝吗
65	行李超重怎么收费的
13	充电宝可以带吗
13	液体
12	国际航班酒水携带要求
13	液体
13	带化妆品的规定
13	电动剃须刀可以带上飞机吗
13	面膜可以带上飞机吗
13	充电宝可以带上飞机吗？
18	您好，我明天的那班飞机，是包含了午餐吗？是不是有20kg免费托运的，行李箱托运，不自己携带
135	中联航KN2988R座 能够免费登记的行李重量
79	托运宠物
13	充电宝可以随身携带吗？
79	吹风机能托运吗
18	托运行李一个行李箱加一床棉被是不是免费
18	托运的行李箱重多少？
77	多大尺寸的行李箱可以带上飞机
13	不锈钢筷子和勺子可以随身带到飞机上吗？
77	随身行李箱限额多少
13	可以带水果上飞机么
13	国航班机小孩的滑板车能带上飞机吗？
77	能带上飞机的行李重量
12	什么东西能托运
13	飞机可以带化妆品吗
65	请问行李超重怎么办？
79	液体物品托运上限
77	出入境行李要求
77	我想查我的航班行李限额
79	自热米饭可以带上飞机或者托运吗
13	摸脸油可以过安检吗
79	冷冻鸡鸭能托运吗
13	请问航拍无人机能带上飞机吗
65	从哪里买行李托运
13	昆明去泰国的飞机能带白酒吗？可以带几瓶？
135	MU2065行李托运限重
79	牙膏可以托运吗
13	密封咸菜可以带吗
13	你好，国内航班，烟台的飞武汉，能不能带大樱桃
79	药品托运
13	可以带化妆品吗
13	护手霜能带上飞机吗？
13	可以带香烟吗
13	洗面奶可以带吗
77	20寸的行李箱有多大
79	指甲油可以托运吗
13	液体限额
13	护肤品有限制吗
13	可以带些药品上飞机吗？消炎药，大山楂丸，板蓝根，金嗓子喉宝
13	两万毫安充电宝能带上飞机吗
77	可上飞机的行李箱多大
13	托运的液体有什么要求
13	医用拐杖能上飞机吗？
106	用手机办理值机后，还可以办理行李托运吗？
79	亲，酒水能够托运吗
13	防晒喷雾可以随身携带吗
13	41寸吉他可以带上飞机吗
13	您好，请问针灸针可以带入机舱吗？
13	能带鸡蛋吗？
13	即食鸡胸肉可以随身携带在飞机上吃吗？不想托运行李
77	行李限额
13	可以带腊肉吗
13	飞机可以带充电宝吗
79	请问，托运可以带剪子，螺丝刀，钳子之类的东西吗？
77	行李限额两件意思是可以带上飞机吗，免费吗。
12	哪些不能带上飞机
13	移动电源充电宝携带标准
13	防晒喷雾能过安检吗
13	20000毫安充电宝可以带么
18	行李托运有件数要求吗
65	购买行李额
79	酒可以托运吗？
13	卷发棒能带吗
65	行李若超重了怎么算
13	飞机上带1罐奶粉可不可以
13	带小猫坐飞机需要准备什么
259	20寸行李箱可以不用托运
13	蒸汽眼罩可以带上飞机吗
106	办理电子值机还需要托运怎么办
13	化妆品登机限额是多少
77	可以同时携带一个行李箱和书包登机吗？
138	t1航站楼的头等舱托运行李的地方在哪
13	化妆水可以带上飞机吗？
13	移动电源可以上飞机吗？
79	请问托运行李里能带3斤液体不？
79	水乳可托运吗
13	iqos电子烟可以带上飞机吗？
106	网上值机如何托运行李？
12	可以托运什么东西
13	可以带充电小风扇吗
13	奶粉可以带吗
12	托运规定
106	请问办理值机以后，还可以到机场托运行李吗？
13	上海飞厦门可以携带几条香烟
13	请问充电宝登机规定
13	羽毛球拍可以带上飞机吗
79	路由器可以托运吗
77	国内航空行李限额
77	这趟航班，随机带多少行李？
13	可以带零食登记吗？
65	行李托运费一公斤多少钱？
77	可以带多少行李上飞机
13	乳液和防晒霜可以带上飞机吗？还是必须托运行李
79	带肝素针剂托运要医生证明是吗
77	重量
18	行李托运限额多少斤
106	选座位后，能办理托运吗？
13	液体
13	阿胶膏可以带出国吗
12	飞机上哪些东西不能带
12	可携带和不可携带规定
13	是每种化妆品不超过100ml还是所带化妆品加起来不超过100ml
13	苏打水能放到托运行李里面吗
13	可以带剃须刀吗？
18	托运行李重量限额多少
134	彩妆可以带上飞机吗
135	请问下周三，6月12日GS7898的航班，大的行李箱免费带吗？
79	化妆品可以托运么
79	托运的行李可以带所有的化妆品吗
13	刮胡刀可以带吗？
138	如何取托运的行李
18	新加坡航空托运一米二的行李
13	可以带液体吗
13	野营灯可以上飞机吗
79	托运一小箱海鲜可以吗
13	无人机可以上飞机吗
135	天津航空无免费托运行李额，可以拿20寸皮箱直接登机吗？
135	中国联航行李限额
65	行李托运费怎么购买？
13	干电池可以随身携带马
13	非液体药物可以携带吗？
13	飞机可以带手拿小风扇吗
65	我从乌鲁木齐乘坐西部航空回重庆，没有免费行李托运，请问是怎么计费的
13	飞机上可以带成条的烟吗？
135	我的mu9911行程的行李限额
135	GS7890航班行李限额
65	行李箱托运费多少钱
106	手机值机后可否去柜台办理行李托运
13	蓄电池小风扇能带上飞机吗
65	为什么我没免费行李？
13	国内航线，液体怎么带
13	洗漱用品可以带飞机么
13	剃须刀可以携带不
135	22号晚上七点左右金鹏航空的Y87542的航班行李限额是多少
77	一个人的行李限额是多少？
18	行李托运多少斤是免费的
77	行李额度
18	如果超过免费托运额度
12	托运物品有哪些限制
13	可以带蓝牙音箱吗
77	携带行李
13	您好，仁川机场回北京，买了真空包装的泡菜80g共10包，随身携带可以吗？有没有规定必须拖运？谢谢
77	我的箱子可以上飞机吗
13	周黑鸭能带上飞机吗
18	祥鹏公司没有免费托运行李吗？？
65	行里超重怎么办
13	防晒喷雾能否带上飞机
77	手提行李额
12	携带物品要求在哪里查看？
13	酵素粉末带上飞机
13	请问乘坐飞机时可以带化妆品吗？
79	想问下，90g的防晒霜可以带上飞机，不托运么？
79	食品能托运吗
18	你好我想知道我这个航班有免费托运行李吗
13	200ml的洗发水能不能带
18	国际航空行李托运多少斤免费
13	充电宝111wh可以带上飞机吗？
79	托运能带多少液体
13	花露水和香水可以带吗
77	特价机票行李额度
13	隐形眼镜护理液可带上机吗
79	坐国际航班，扫地机器人可以托运吗？
13	滑板可以带上飞机吗
13	充电宝可以带几个
106	请问手机值机选座后如何托运行李？
13	可以带一万毫安移动电源吗
12	机场安检要求不能携带的行李
13	花露水携带
13	硬盘带上飞机
18	托运三个人一个大箱子30公斤，行吗
65	超重
77	行李两件，怎么算重量
13	生鲜瓜果能过安检随身携带?
13	睫毛膏能带吗
135	祥鹏航空行李携带上机的尺寸？
77	行李限额
13	可以带水果吗
13	随身携带液体
13	充电宝多少毫安可以带？
13	飞机可以带药吗
65	托运费用
13	飞机上可以带打火机吗
106	网上值机好还能托运吗
13	护肤品可以带吗
13	散粉可以随身携带么
13	可以带八哥吗
13	可以带多少条香烟上飞机
13	从宜昌到贵阳的飞机可以随身携带腊肉，豆豉吗？
18	每个人可以免费托运多少东西
106	电子值机后可否去柜台办理行李托运
13	喷雾能带上飞机吗？
135	福州航空行李托运收费标准是多少？
138	值机了怎么托运
13	可以带电动剃须刀吗
134	乘飞机可以带小孩推车吗？
13	飞机上可以带刀吗
13	洗面奶可以带上飞机吗
13	请问吉他能带上飞机吗
79	液体药品托运
13	坐飞机可以带防晒霜吗？
65	托运行李价格多少
13	飞机液体容量
13	喷雾可以带上飞机吗
13	飞机能带水果么
13	可以带充电宝上飞机吗？
12	禁止携带的物品
79	可乐可以托运吗
77	多少尺寸的行李箱可以带上飞机
18	HO1840航班有没有免费行李托运
77	联航随身携带背包收费吗？
135	天津航空，西安直飞伦敦，行李限额是多少
13	可以带多少支香烟？
79	学校手工锤子能办理托运吗？
13	能带防晒霜吗？
13	5V两万毫安的充电宝能带上飞机?
13	携带液体
13	化妆品可以带多少上飞机
